Model,Scenario,Year,population,Country,gdp
OECD Env-Growth,SSP2_v9_130325,2040,3.56189386595745,Bosnia and Herzegovina,42912.3804947846
OECD Env-Growth,SSP2_v9_130325,2045,3.46907246223404,Bosnia and Herzegovina,47239.6999244711
OECD Env-Growth,SSP2_v9_130325,2050,3.36707091968085,Bosnia and Herzegovina,50778.1213801191
OECD Env-Growth,SSP2_v9_130325,2055,3.25894928457447,Bosnia and Herzegovina,53807.1226711362
OECD Env-Growth,SSP2_v9_130325,2060,3.14878761861702,Bosnia and Herzegovina,56795.7617402257
OECD Env-Growth,SSP2_v9_130325,2065,3.03148584468085,Bosnia and Herzegovina,59077.4503767661
OECD Env-Growth,SSP2_v9_130325,2070,2.90908399361702,Bosnia and Herzegovina,61049.083763045
OECD Env-Growth,SSP2_v9_130325,2075,2.7836220962766,Bosnia and Herzegovina,62663.5726401467
OECD Env-Growth,SSP2_v9_130325,2080,2.66020022978723,Bosnia and Herzegovina,63762.5258644467
OECD Env-Growth,SSP2_v9_130325,2085,2.54289845585106,Bosnia and Herzegovina,64585.0590234247
OECD Env-Growth,SSP2_v9_130325,2090,2.43273678989362,Bosnia and Herzegovina,65248.5894899608
OECD Env-Growth,SSP2_v9_130325,2095,2.33175526276596,Bosnia and Herzegovina,65861.9729534961
OECD Env-Growth,SSP2_v9_130325,2100,2.23791384361702,Bosnia and Herzegovina,66504.7107602514
OECD Env-Growth,SSP3_v9_130325,2010,3.835258,Bosnia and Herzegovina,17163.1175514626
OECD Env-Growth,SSP3_v9_130325,2015,3.82403783031915,Bosnia and Herzegovina,18871.7849463953
OECD Env-Growth,SSP3_v9_130325,2020,3.80465753723404,Bosnia and Herzegovina,22939.8076776381
OECD Env-Growth,SSP3_v9_130325,2025,3.77405707446809,Bosnia and Herzegovina,27354.5785881675
OECD Env-Growth,SSP3_v9_130325,2030,3.72917639574468,Bosnia and Herzegovina,31401.8086596295
OECD Env-Growth,SSP3_v9_130325,2035,3.66389540851064,Bosnia and Herzegovina,34896.1986004475
OECD Env-Growth,SSP3_v9_130325,2040,3.58433420531915,Bosnia and Herzegovina,37972.9006991971
OECD Env-Growth,SSP3_v9_130325,2045,3.49865290957447,Bosnia and Herzegovina,40420.9306139844
OECD Env-Growth,SSP3_v9_130325,2050,3.41297161382979,Bosnia and Herzegovina,42143.66363171
OECD Env-Growth,SSP3_v9_130325,2055,3.32831033351064,Bosnia and Herzegovina,43498.2442615511
OECD Env-Growth,SSP3_v9_130325,2060,3.24364905319149,Bosnia and Herzegovina,44940.2763722352
OECD Env-Growth,SSP3_v9_130325,2065,3.15796775744681,Bosnia and Herzegovina,46044.1219870718
OECD Env-Growth,SSP3_v9_130325,2070,3.07636652340426,Bosnia and Herzegovina,47162.0332247014
OECD Env-Growth,SSP3_v9_130325,2075,3.00496544361702,Bosnia and Herzegovina,48257.3171560988
OECD Env-Growth,SSP3_v9_130325,2080,2.94580454893617,Bosnia and Herzegovina,49124.4933787239
OECD Env-Growth,SSP3_v9_130325,2085,2.9019438856383,Bosnia and Herzegovina,49898.1026323352
OECD Env-Growth,SSP3_v9_130325,2090,2.86930339202128,Bosnia and Herzegovina,50694.3391921786
OECD Env-Growth,SSP3_v9_130325,2095,2.84584303723404,Bosnia and Herzegovina,51587.2004651212
OECD Env-Growth,SSP3_v9_130325,2100,2.82748275957447,Bosnia and Herzegovina,52626.221905347
OECD Env-Growth,SSP4_v9_130325,2010,3.835258,Bosnia and Herzegovina,17163.1175514626
OECD Env-Growth,SSP4_v9_130325,2015,3.8128176606383,Bosnia and Herzegovina,18813.6878087723
OECD Env-Growth,SSP4_v9_130325,2020,3.77303705904255,Bosnia and Herzegovina,22857.8601361489
OECD Env-Growth,SSP4_v9_130325,2025,3.71489617978723,Bosnia and Herzegovina,27625.4947141358
OECD Env-Growth,SSP4_v9_130325,2030,3.63737500744681,Bosnia and Herzegovina,32619.4023544437
OECD Env-Growth,SSP4_v9_130325,2035,3.54659363457447,Bosnia and Herzegovina,37536.2548437991
OECD Env-Growth,SSP4_v9_130325,2040,3.43847199946809,Bosnia and Herzegovina,42157.729254503
OECD Env-Growth,SSP4_v9_130325,2045,3.31607014840426,Bosnia and Herzegovina,46034.3372059985
OECD Env-Growth,SSP4_v9_130325,2050,3.17938808138298,Bosnia and Herzegovina,48936.1363430621
OECD Env-Growth,SSP4_v9_130325,2055,3.03454589095745,Bosnia and Herzegovina,51181.1320505775
OECD Env-Growth,SSP4_v9_130325,2060,2.88460362340426,Bosnia and Herzegovina,53303.206445859
OECD Env-Growth,SSP4_v9_130325,2065,2.72650123244681,Bosnia and Herzegovina,54528.1387264782
OECD Env-Growth,SSP4_v9_130325,2070,2.5632987643617,Bosnia and Herzegovina,55225.9159267711
OECD Env-Growth,SSP4_v9_130325,2075,2.39805626542553,Bosnia and Herzegovina,55365.9606058833
OECD Env-Growth,SSP4_v9_130325,2080,2.23383378191489,Bosnia and Herzegovina,54906.0758954361
OECD Env-Growth,SSP4_v9_130325,2085,2.07573139095745,Bosnia and Herzegovina,54100.0545545194
OECD Env-Growth,SSP4_v9_130325,2090,1.92782915425532,Bosnia and Herzegovina,53147.8730463196
OECD Env-Growth,SSP4_v9_130325,2095,1.79012707180851,Bosnia and Herzegovina,52163.8909996315
OECD Env-Growth,SSP4_v9_130325,2100,1.66160512819149,Bosnia and Herzegovina,51117.5309736007
OECD Env-Growth,SSP5_v9_130325,2010,3.835258,Bosnia and Herzegovina,17163.1175514626
OECD Env-Growth,SSP5_v9_130325,2015,3.81689772234043,Bosnia and Herzegovina,18835.0920173703
OECD Env-Growth,SSP5_v9_130325,2020,3.78527724414894,Bosnia and Herzegovina,23225.4009752163
OECD Env-Growth,SSP5_v9_130325,2025,3.74039656542553,Bosnia and Herzegovina,29694.975911148
OECD Env-Growth,SSP5_v9_130325,2030,3.68123567074468,Bosnia and Herzegovina,37813.2864579382
OECD Env-Growth,SSP5_v9_130325,2035,3.61289463723404,Bosnia and Herzegovina,46993.8573000033
OECD Env-Growth,SSP5_v9_130325,2040,3.53435344946809,Bosnia and Herzegovina,56037.4412070415
OECD Env-Growth,SSP5_v9_130325,2045,3.44255206117021,Bosnia and Herzegovina,64172.8751207101
OECD Env-Growth,SSP5_v9_130325,2050,3.33647045691489,Bosnia and Herzegovina,70912.7546337929
OECD Env-Growth,SSP5_v9_130325,2055,3.21712865212766,Bosnia and Herzegovina,76625.2321341746
OECD Env-Growth,SSP5_v9_130325,2060,3.0906467393617,Bosnia and Herzegovina,82088.197717186
OECD Env-Growth,SSP5_v9_130325,2065,2.95396467234043,Bosnia and Herzegovina,86263.8530402356
OECD Env-Growth,SSP5_v9_130325,2070,2.81014249734043,Bosnia and Herzegovina,89594.3478980751
OECD Env-Growth,SSP5_v9_130325,2075,2.66020022978723,Bosnia and Herzegovina,92030.1468365207
OECD Env-Growth,SSP5_v9_130325,2080,2.50617790053191,Bosnia and Herzegovina,93486.2445699977
OECD Env-Growth,SSP5_v9_130325,2085,2.34399544787234,Bosnia and Herzegovina,94231.111029206
OECD Env-Growth,SSP5_v9_130325,2090,2.17365287180851,Bosnia and Herzegovina,94443.9300175512
OECD Env-Growth,SSP5_v9_130325,2095,2.00433031117021,Bosnia and Herzegovina,94340.578267464
OECD Env-Growth,SSP5_v9_130325,2100,1.83602776595745,Bosnia and Herzegovina,93796.2998202593
IIASA GDP,SSP1_v9_130219,2010,9.49,Belarus,55220.932613958
IIASA GDP,SSP1_v9_130219,2015,9.31864265770938,Belarus,74636.6492324476
IIASA GDP,SSP1_v9_130219,2020,9.13684591082381,Belarus,89837.5986171894
IIASA GDP,SSP1_v9_130219,2025,8.93913811343306,Belarus,98073.4562598525
IIASA GDP,SSP1_v9_130219,2030,8.72983313274196,Belarus,102586.175315994
IIASA GDP,SSP1_v9_130219,2035,8.52584605589715,Belarus,105535.677939794
IIASA GDP,SSP1_v9_130219,2040,8.32450826239799,Belarus,108253.792469207
IIASA GDP,SSP1_v9_130219,2045,8.10786793672173,Belarus,110902.294675232
IIASA GDP,SSP1_v9_130219,2050,7.8654173290933,Belarus,113392.89013066
IIASA GDP,SSP1_v9_130219,2055,7.60262719539625,Belarus,116064.058326336
IIASA GDP,SSP1_v9_130219,2060,7.32890871281972,Belarus,119275.868403586
IIASA GDP,SSP1_v9_130219,2065,7.04279124598705,Belarus,122948.554351344
IIASA GDP,SSP1_v9_130219,2070,6.74678161651025,Belarus,126837.915332712
IIASA GDP,SSP1_v9_130219,2075,6.44009490449574,Belarus,130624.929309815
IIASA GDP,SSP1_v9_130219,2080,6.12319413629729,Belarus,134024.199727851
IIASA GDP,SSP1_v9_130219,2085,5.802287067274,Belarus,136924.451893256
IIASA GDP,SSP1_v9_130219,2090,5.47975907463659,Belarus,139188.40046836
IIASA GDP,SSP1_v9_130219,2095,5.14745102130053,Belarus,140683.767787027
IIASA GDP,SSP1_v9_130219,2100,4.81582820689384,Belarus,141713.830710246
IIASA GDP,SSP2_v9_130219,2010,9.49,Belarus,55220.932613958
IIASA GDP,SSP2_v9_130219,2015,9.32752772068287,Belarus,74966.4443305139
IIASA GDP,SSP2_v9_130219,2020,9.16863514453654,Belarus,90291.5344128903
IIASA GDP,SSP2_v9_130219,2025,8.99820455562656,Belarus,98102.8894236585
IIASA GDP,SSP2_v9_130219,2030,8.81749966204313,Belarus,101870.098113079
IIASA GDP,SSP2_v9_130219,2035,8.63861001554165,Belarus,104264.579892114
IIASA GDP,SSP2_v9_130219,2040,8.46817730406538,Belarus,106850.915713182
IIASA GDP,SSP2_v9_130219,2045,8.29676247328089,Belarus,109868.799097783
IIASA GDP,SSP2_v9_130219,2050,8.11536930104478,Belarus,112924.053927171
IIASA GDP,SSP2_v9_130219,2055,7.92365155777706,Belarus,116093.767177606
IIASA GDP,SSP2_v9_130219,2060,7.72705643596044,Belarus,119679.218497951
IIASA GDP,SSP2_v9_130219,2065,7.52321570630183,Belarus,123765.118807628
IIASA GDP,SSP2_v9_130219,2070,7.31775510214143,Belarus,128226.619248243
IIASA GDP,SSP2_v9_130219,2075,7.11191838188789,Belarus,132865.005648131
IIASA GDP,SSP2_v9_130219,2080,6.90675229200423,Belarus,137527.336960615
IIASA GDP,SSP2_v9_130219,2085,6.70563994551797,Belarus,142217.973044989
IIASA GDP,SSP2_v9_130219,2090,6.51502112999057,Belarus,147077.18757934
IIASA GDP,SSP2_v9_130219,2095,6.33592104233949,Belarus,152248.057617952
IIASA GDP,SSP2_v9_130219,2100,6.16323583345478,Belarus,157765.467542511
IIASA GDP,SSP3_v9_130219,2010,9.49,Belarus,55220.932613958
IIASA GDP,SSP3_v9_130219,2015,9.34376309658465,Belarus,75214.1600589484
IIASA GDP,SSP3_v9_130219,2020,9.21311987845935,Belarus,90644.3114014136
IIASA GDP,SSP3_v9_130219,2025,9.07488120969023,Belarus,98115.9038178279
IIASA GDP,SSP3_v9_130219,2030,8.92242752935544,Belarus,101158.393649079
IIASA GDP,SSP3_v9_130219,2035,8.76025164788619,Belarus,102742.225281561
IIASA GDP,SSP3_v9_130219,2040,8.61411509143066,Belarus,104640.582778229
IIASA GDP,SSP3_v9_130219,2045,8.48718432929229,Belarus,107262.149826579
IIASA GDP,SSP3_v9_130219,2050,8.37068769969377,Belarus,110349.34999283
IIASA GDP,SSP3_v9_130219,2055,8.25722456258575,Belarus,113651.36372753
IIASA GDP,SSP3_v9_130219,2060,8.15225556644715,Belarus,117399.021466713
IIASA GDP,SSP3_v9_130219,2065,8.06021679820774,Belarus,121861.193418288
IIASA GDP,SSP3_v9_130219,2070,7.99564717499653,Belarus,127232.089950812
IIASA GDP,SSP3_v9_130219,2075,7.96369577417483,Belarus,133582.065718594
IIASA GDP,SSP3_v9_130219,2080,7.96054892343458,Belarus,140867.216676049
IIASA GDP,SSP3_v9_130219,2085,7.97910239741404,Belarus,149039.375793422
IIASA GDP,SSP3_v9_130219,2090,8.01479188299638,Belarus,158123.255596186
IIASA GDP,SSP3_v9_130219,2095,8.06233397000635,Belarus,168187.884623938
IIASA GDP,SSP3_v9_130219,2100,8.11774908213214,Belarus,179226.889427495
IIASA GDP,SSP4_v9_130219,2010,9.49,Belarus,55220.932613958
IIASA GDP,SSP4_v9_130219,2015,9.30189668731618,Belarus,74698.1201166523
IIASA GDP,SSP4_v9_130219,2020,9.09818268683513,Belarus,88837.6008973458
IIASA GDP,SSP4_v9_130219,2025,8.87034363370658,Belarus,94342.4339894833
IIASA GDP,SSP4_v9_130219,2030,8.62179921932801,Belarus,94997.1397496488
IIASA GDP,SSP4_v9_130219,2035,8.37234679181484,Belarus,94006.0701044262
IIASA GDP,SSP4_v9_130219,2040,8.11859519487452,Belarus,93094.8903443542
IIASA GDP,SSP4_v9_130219,2045,7.84895738691367,Belarus,92490.9545836635
IIASA GDP,SSP4_v9_130219,2050,7.55696009698703,Belarus,91771.3932397505
IIASA GDP,SSP4_v9_130219,2055,7.25089595289456,Belarus,90800.8085332495
IIASA GDP,SSP4_v9_130219,2060,6.93782602212904,Belarus,89752.049894376
IIASA GDP,SSP4_v9_130219,2065,6.61443466478132,Belarus,88738.0507973804
IIASA GDP,SSP4_v9_130219,2070,6.28488903574175,Belarus,87773.4843545385
IIASA GDP,SSP4_v9_130219,2075,5.95173070923853,Belarus,86863.0885889372
IIASA GDP,SSP4_v9_130219,2080,5.61995809189393,Belarus,85960.0315666912
IIASA GDP,SSP4_v9_130219,2085,5.2965055088528,Belarus,85070.6075487226
IIASA GDP,SSP4_v9_130219,2090,4.98866238931809,Belarus,84252.6256810223
IIASA GDP,SSP4_v9_130219,2095,4.69666320272193,Belarus,83532.91499254
IIASA GDP,SSP4_v9_130219,2100,4.41538302815906,Belarus,82874.5829806279
IIASA GDP,SSP5_v9_130219,2010,9.49,Belarus,55220.932613958
IIASA GDP,SSP5_v9_130219,2015,9.31143285906449,Belarus,74694.8626900213
IIASA GDP,SSP5_v9_130219,2020,9.12048137385896,Belarus,90442.3289536032
IIASA GDP,SSP5_v9_130219,2025,8.92012729293832,Belarus,100062.083715813
IIASA GDP,SSP5_v9_130219,2030,8.7179642260392,Belarus,106832.231239182
IIASA GDP,SSP5_v9_130219,2035,8.52677169046361,Belarus,112645.0322662
IIASA GDP,SSP5_v9_130219,2040,8.33990212938984,Belarus,118553.759683044
IIASA GDP,SSP5_v9_130219,2045,8.13807905670568,Belarus,125177.416867253
IIASA GDP,SSP5_v9_130219,2050,7.91137218814004,Belarus,132663.941117587
IIASA GDP,SSP5_v9_130219,2055,7.66600736027405,Belarus,141255.067375425
IIASA GDP,SSP5_v9_130219,2060,7.41125982316648,Belarus,151115.093965566
IIASA GDP,SSP5_v9_130219,2065,7.14044622323517,Belarus,161959.139436946
IIASA GDP,SSP5_v9_130219,2070,6.85556469979396,Belarus,173392.863975753
IIASA GDP,SSP5_v9_130219,2075,6.55583038174309,Belarus,184912.883434485
IIASA GDP,SSP5_v9_130219,2080,6.24243202008285,Belarus,196065.742813937
IIASA GDP,SSP5_v9_130219,2085,5.92231386597024,Belarus,206615.67280736
IIASA GDP,SSP5_v9_130219,2090,5.5979782944012,Belarus,216260.930516013
IIASA GDP,SSP5_v9_130219,2095,5.2607945831784,Belarus,224653.91575525
IIASA GDP,SSP5_v9_130219,2100,4.92139786672469,Belarus,232080.682022207
OECD Env-Growth,SSP1_v9_130325,2010,9.49,Belarus,55220.932613958
OECD Env-Growth,SSP1_v9_130325,2015,9.31889317352788,Belarus,67593.0720274619
OECD Env-Growth,SSP1_v9_130325,2020,9.13690672225117,Belarus,82259.7435399573
OECD Env-Growth,SSP1_v9_130325,2025,8.93909536216779,Belarus,98264.2328956084
OECD Env-Growth,SSP1_v9_130325,2030,8.73040437727983,Belarus,116349.668823292
OECD Env-Growth,SSP1_v9_130325,2035,8.52665867639396,Belarus,135910.194338037
OECD Env-Growth,SSP1_v9_130325,2040,8.32489108910891,Belarus,153974.22518023
OECD Env-Growth,SSP1_v9_130325,2045,8.10828764981761,Belarus,168673.004320961
OECD Env-Growth,SSP1_v9_130325,2050,7.86596873371548,Belarus,179462.563392005
OECD Env-Growth,SSP1_v9_130325,2055,7.60287962480459,Belarus,188424.314293339
OECD Env-Growth,SSP1_v9_130325,2060,7.32891089108911,Belarus,197653.628763304
OECD Env-Growth,SSP1_v9_130325,2065,7.04307347576863,Belarus,206222.177550736
OECD Env-Growth,SSP1_v9_130325,2070,6.74734549244398,Belarus,212182.563203947
OECD Env-Growth,SSP1_v9_130325,2075,6.44073788431475,Belarus,214721.392474298
OECD Env-Growth,SSP1_v9_130325,2080,6.12325065138093,Belarus,215125.297130944
OECD Env-Growth,SSP1_v9_130325,2085,5.80279624804586,Belarus,214735.817640607
OECD Env-Growth,SSP1_v9_130325,2090,5.48036373110995,Belarus,214008.04473393
OECD Env-Growth,SSP1_v9_130325,2095,5.14804064616988,Belarus,212626.951391848
OECD Env-Growth,SSP1_v9_130325,2100,4.81571756122981,Belarus,209930.375947991
OECD Env-Growth,SSP2_v9_130325,2010,9.49,Belarus,55220.932613958
OECD Env-Growth,SSP2_v9_130325,2015,9.32779468473163,Belarus,67657.7526118788
OECD Env-Growth,SSP2_v9_130325,2020,9.16855653986451,Belarus,82021.9609598346
OECD Env-Growth,SSP2_v9_130325,2025,8.99843877019281,Belarus,95821.7265099651
OECD Env-Growth,SSP2_v9_130325,2030,8.81744137571652,Belarus,109106.374024488
OECD Env-Growth,SSP2_v9_130325,2035,8.63941115164148,Belarus,122025.739101835
OECD Env-Growth,SSP2_v9_130325,2040,8.46830432516936,Belarus,133906.957532894
OECD Env-Growth,SSP2_v9_130325,2045,8.29719749869724,Belarus,144054.829367169
OECD Env-Growth,SSP2_v9_130325,2050,8.11620010422095,Belarus,152433.989680805
OECD Env-Growth,SSP2_v9_130325,2055,7.92432308494007,Belarus,160698.679319862
OECD Env-Growth,SSP2_v9_130325,2060,7.72750078165711,Belarus,170471.031502162
OECD Env-Growth,SSP2_v9_130325,2065,7.52375508077123,Belarus,180972.08724703
OECD Env-Growth,SSP2_v9_130325,2070,7.31803126628452,Belarus,190770.032466329
OECD Env-Growth,SSP2_v9_130325,2075,7.11230745179781,Belarus,199011.455708114
OECD Env-Growth,SSP2_v9_130325,2080,6.9065836373111,Belarus,206125.389338084
OECD Env-Growth,SSP2_v9_130325,2085,6.70580510682647,Belarus,213072.270235639
OECD Env-Growth,SSP2_v9_130325,2090,6.51491714434601,Belarus,220379.780290915
OECD Env-Growth,SSP2_v9_130325,2095,6.33589786347056,Belarus,228035.355649383
OECD Env-Growth,SSP2_v9_130325,2100,6.16380198019802,Belarus,235428.020718675
OECD Env-Growth,SSP3_v9_130325,2010,9.49,Belarus,55220.932613958
OECD Env-Growth,SSP3_v9_130325,2015,9.34460865033872,Belarus,67775.4805820765
OECD Env-Growth,SSP3_v9_130325,2020,9.21306409588327,Belarus,81946.5778326725
OECD Env-Growth,SSP3_v9_130325,2025,9.07558520062532,Belarus,93854.3199566218
OECD Env-Growth,SSP3_v9_130325,2030,8.92327045336113,Belarus,103311.645119855
OECD Env-Growth,SSP3_v9_130325,2035,8.76106513809276,Belarus,110652.193459257
OECD Env-Growth,SSP3_v9_130325,2040,8.61468473163106,Belarus,116468.32744938
OECD Env-Growth,SSP3_v9_130325,2045,8.48709640437728,Belarus,120467.355812538
OECD Env-Growth,SSP3_v9_130325,2050,8.3713767587285,Belarus,123011.769018234
OECD Env-Growth,SSP3_v9_130325,2055,8.25763522668056,Belarus,125832.121695579
OECD Env-Growth,SSP3_v9_130325,2060,8.15279520583637,Belarus,130407.691383144
OECD Env-Growth,SSP3_v9_130325,2065,8.0608129233976,Belarus,136281.526038502
OECD Env-Growth,SSP3_v9_130325,2070,7.99553517457009,Belarus,142351.263758893
OECD Env-Growth,SSP3_v9_130325,2075,7.96388535695675,Belarus,147961.257469183
OECD Env-Growth,SSP3_v9_130325,2080,7.9609181865555,Belarus,153200.850134899
OECD Env-Growth,SSP3_v9_130325,2085,7.97971026576342,Belarus,158673.106773338
OECD Env-Growth,SSP3_v9_130325,2090,8.01531631057843,Belarus,164846.147297617
OECD Env-Growth,SSP3_v9_130325,2095,8.06279103699844,Belarus,171730.208922537
OECD Env-Growth,SSP3_v9_130325,2100,8.11817821782178,Belarus,178951.633307905
OECD Env-Growth,SSP4_v9_130325,2010,9.49,Belarus,55220.932613958
OECD Env-Growth,SSP4_v9_130325,2015,9.30207920792079,Belarus,67471.6214337006
OECD Env-Growth,SSP4_v9_130325,2020,9.09833350703491,Belarus,81331.879616739
OECD Env-Growth,SSP4_v9_130325,2025,8.87085044293903,Belarus,94290.7975694496
OECD Env-Growth,SSP4_v9_130325,2030,8.62259718603439,Belarus,106951.44030913
OECD Env-Growth,SSP4_v9_130325,2035,8.37236581552892,Belarus,118898.735308442
OECD Env-Growth,SSP4_v9_130325,2040,8.1191672746222,Belarus,129609.18862876
OECD Env-Growth,SSP4_v9_130325,2045,7.84915476810839,Belarus,138235.438081428
OECD Env-Growth,SSP4_v9_130325,2050,7.55738301198541,Belarus,144851.470809771
OECD Env-Growth,SSP4_v9_130325,2055,7.25077540385618,Belarus,151221.345054974
OECD Env-Growth,SSP4_v9_130325,2060,6.93823345492444,Belarus,158752.677852009
OECD Env-Growth,SSP4_v9_130325,2065,6.61481188118812,Belarus,166217.93408079
OECD Env-Growth,SSP4_v9_130325,2070,6.2854559666493,Belarus,172040.117334204
OECD Env-Growth,SSP4_v9_130325,2075,5.95214382490881,Belarus,175491.454705573
OECD Env-Growth,SSP4_v9_130325,2080,5.61982073996873,Belarus,177450.485355898
OECD Env-Growth,SSP4_v9_130325,2085,5.29639916623241,Belarus,178925.109615015
OECD Env-Growth,SSP4_v9_130325,2090,4.98880250130276,Belarus,180390.892643168
OECD Env-Growth,SSP4_v9_130325,2095,4.69703074517978,Belarus,181751.046227705
OECD Env-Growth,SSP4_v9_130325,2100,4.41514955706097,Belarus,182301.529187167
OECD Env-Growth,SSP5_v9_130325,2010,9.49,Belarus,55220.932613958
OECD Env-Growth,SSP5_v9_130325,2015,9.31196977592496,Belarus,67540.955297572
OECD Env-Growth,SSP5_v9_130325,2020,9.1210818134445,Belarus,82441.221438681
OECD Env-Growth,SSP5_v9_130325,2025,8.92030328295987,Belarus,100913.344889029
OECD Env-Growth,SSP5_v9_130325,2030,8.71853569567483,Belarus,123851.220631818
OECD Env-Growth,SSP5_v9_130325,2035,8.52665867639396,Belarus,150047.787976561
OECD Env-Growth,SSP5_v9_130325,2040,8.34071599791558,Belarus,175198.763427888
OECD Env-Growth,SSP5_v9_130325,2045,8.13795935383012,Belarus,197533.108825433
OECD Env-Growth,SSP5_v9_130325,2050,7.91146534653465,Belarus,216383.078567484
OECD Env-Growth,SSP5_v9_130325,2055,7.66617926003127,Belarus,234149.299524591
OECD Env-Growth,SSP5_v9_130325,2060,7.41199166232413,Belarus,253274.743410345
OECD Env-Growth,SSP5_v9_130325,2065,7.1409900990099,Belarus,272421.592381589
OECD Env-Growth,SSP5_v9_130325,2070,6.85614174048984,Belarus,288967.723465739
OECD Env-Growth,SSP5_v9_130325,2075,6.55645752996352,Belarus,301703.284004636
OECD Env-Growth,SSP5_v9_130325,2080,6.24292652423137,Belarus,312098.710305887
OECD Env-Growth,SSP5_v9_130325,2085,5.9224721208963,Belarus,321776.135587316
OECD Env-Growth,SSP5_v9_130325,2090,5.59806149035956,Belarus,331250.677884531
OECD Env-Growth,SSP5_v9_130325,2095,5.2607931214174,Belarus,339927.648083253
OECD Env-Growth,SSP5_v9_130325,2100,4.92154663887441,Belarus,346659.082142067
IIASA GDP,SSP1_v9_130219,2010,0.321609,Belize,1398.36221583775
IIASA GDP,SSP1_v9_130219,2015,0.347131529857212,Belize,1705.65691878269
IIASA GDP,SSP1_v9_130219,2020,0.367320351231929,Belize,2083.01367119975
IIASA GDP,SSP1_v9_130219,2025,0.382148802001484,Belize,2563.85183321679
IIASA GDP,SSP1_v9_130219,2030,0.392245162622337,Belize,3029.88978576649
IIASA GDP,SSP1_v9_130219,2035,0.399247800856118,Belize,3467.59166331111
IIASA GDP,SSP1_v9_130219,2040,0.403316809235378,Belize,3881.62181830251
IIASA GDP,SSP1_v9_130219,2045,0.404303597612368,Belize,4278.60354564044
IIASA GDP,SSP1_v9_130219,2050,0.402277451824077,Belize,4679.6295839079
IIASA GDP,SSP1_v9_130219,2055,0.397968277733676,Belize,5076.29359953591
IIASA GDP,SSP1_v9_130219,2060,0.3916876677525,Belize,5448.46142783466
IIASA GDP,SSP1_v9_130219,2065,0.384269882879105,Belize,5779.87233719552
IIASA GDP,SSP1_v9_130219,2070,0.375968802241738,Belize,6199.22647758203
IIASA GDP,SSP1_v9_130219,2075,0.366920371289248,Belize,6698.2122173713
IIASA GDP,SSP1_v9_130219,2080,0.357213166088692,Belize,7259.13964930985
IIASA GDP,SSP1_v9_130219,2085,0.346549560636582,Belize,7828.29735572825
IIASA GDP,SSP1_v9_130219,2090,0.334126662710718,Belize,8369.40919255416
IIASA GDP,SSP1_v9_130219,2095,0.320105149993872,Belize,8855.19195795086
IIASA GDP,SSP1_v9_130219,2100,0.304206998422104,Belize,9264.02656563515
IIASA GDP,SSP2_v9_130219,2010,0.321609,Belize,1398.36221583775
IIASA GDP,SSP2_v9_130219,2015,0.350640763712259,Belize,1666.01491044561
IIASA GDP,SSP2_v9_130219,2020,0.376485684024452,Belize,1955.34608073306
IIASA GDP,SSP2_v9_130219,2025,0.397912112664736,Belize,2318.98230842487
IIASA GDP,SSP2_v9_130219,2030,0.416132001475836,Belize,2681.55677316473
IIASA GDP,SSP2_v9_130219,2035,0.431514502975028,Belize,3045.07663671243
IIASA GDP,SSP2_v9_130219,2040,0.444298609554853,Belize,3412.52217316496
IIASA GDP,SSP2_v9_130219,2045,0.454395477332126,Belize,3794.49520775381
IIASA GDP,SSP2_v9_130219,2050,0.4618500670115,Belize,4191.90589860053
IIASA GDP,SSP2_v9_130219,2055,0.467063697327351,Belize,4617.0969781379
IIASA GDP,SSP2_v9_130219,2060,0.470279298834258,Belize,5076.11366964718
IIASA GDP,SSP2_v9_130219,2065,0.471933409203781,Belize,5574.71315943954
IIASA GDP,SSP2_v9_130219,2070,0.472264015492389,Belize,6105.24560731591
IIASA GDP,SSP2_v9_130219,2075,0.47181593112008,Belize,6651.37227066994
IIASA GDP,SSP2_v9_130219,2080,0.470590661268797,Belize,7197.96814955221
IIASA GDP,SSP2_v9_130219,2085,0.468846535729558,Belize,7736.62163336741
IIASA GDP,SSP2_v9_130219,2090,0.46662186919412,Belize,8466.18200714682
IIASA GDP,SSP2_v9_130219,2095,0.464650675431222,Belize,9393.58985637836
IIASA GDP,SSP2_v9_130219,2100,0.463113495492713,Belize,10482.6270494425
IIASA GDP,SSP3_v9_130219,2010,0.321609,Belize,1398.36221583775
IIASA GDP,SSP3_v9_130219,2015,0.35325904034272,Belize,1645.90620546092
IIASA GDP,SSP3_v9_130219,2020,0.386878458173957,Belize,1896.74656371533
IIASA GDP,SSP3_v9_130219,2025,0.421313947354938,Belize,2215.91811520282
IIASA GDP,SSP3_v9_130219,2030,0.455124811266629,Belize,2541.78081077674
IIASA GDP,SSP3_v9_130219,2035,0.487333675446767,Belize,2874.70084452856
IIASA GDP,SSP3_v9_130219,2040,0.518542934104047,Belize,3207.12075221381
IIASA GDP,SSP3_v9_130219,2045,0.549623571131492,Belize,3539.77297759595
IIASA GDP,SSP3_v9_130219,2050,0.580666008557607,Belize,3865.6011806565
IIASA GDP,SSP3_v9_130219,2055,0.610873778539528,Belize,4200.88273966223
IIASA GDP,SSP3_v9_130219,2060,0.640036674897829,Belize,4557.58748129831
IIASA GDP,SSP3_v9_130219,2065,0.668369456442798,Belize,4946.65061462692
